source_family,source_record_id,person_raw,office_raw,start_raw,end_raw,party_raw,link_basis,service_ids,inclusion_states,affiliation_ids,decision_ids
prior_complete_roster,lula_2023_presente:2:11,Geraldo Alckmin,"Desenvolvimento, Indústria, Comércio e Serviços",2023-01-01,,PSB / SP,same_source_record_id,service-lula_2023_presente-2-11,true:titular,affiliation-03c9fed66d5d;affiliation-23c362e943ca,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,lula_2023_presente:2:12,Wellington Dias,"Desenvolvimento e Assistência Social, Família e Combate à Fome",2023-01-01,,PT / PI,same_source_record_id,service-lula_2023_presente-2-12,true:titular,affiliation-0e1f4321662d,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,lula_2023_presente:2:13,Silvio Almeida,Direitos Humanos e Cidadania,2023-01-01,2024-09-06,Sem partido/ SP,same_source_record_id,service-lula_2023_presente-2-13,true:titular,affiliation-017d672040b0,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,lula_2023_presente:2:14,Esther Dweck,Direitos Humanos e Cidadania,2024-09-06,2024-09-27,Sem partido/ RJ,same_source_record_id,service-lula_2023_presente-2-14,true:vacancy_acting,affiliation-15b98927b738,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,lula_2023_presente:2:15,Macaé Evaristo,Direitos Humanos e Cidadania,2024-09-27,,PT / MG,same_source_record_id,service-lula_2023_presente-2-15,true:titular,affiliation-20acd3279ca7;affiliation-c262ae753db5,OFF-042;PERSON-CONTINUITY-REVIEW
prior_complete_roster,lula_2023_presente:2:16,Camilo Santana,Educação,2023-01-01,,PT / CE,same_source_record_id,service-lula_2023_presente-2-16,true:titular,affiliation-e59294a899c0,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,lula_2023_presente:2:17,Márcio França,"Empreendedorismo, da Microempresa e da Empresa de Pequeno Porte",2023-09-13,,PSB / SP,same_source_record_id,service-lula_2023_presente-2-17,true:titular,affiliation-32357545734c;affiliation-8934ca8cc30e,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,lula_2023_presente:2:18,Ana Moser,Esporte,2023-01-01,2023-09-06,Sem partido/ SC,same_source_record_id,service-lula_2023_presente-2-18,true:titular,affiliation-f502a06a7d7c,ATLAS-694;PERSON-CONTINUITY-REVIEW;R29
prior_complete_roster,lula_2023_presente:2:19,André Fufuca,Esporte,2023-09-13,,PP / MA,same_source_record_id,service-lula_2023_presente-2-19,true:titular,affiliation-e8ad9dbd1791,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,lula_2023_presente:2:2,Carlos Fávaro,Agricultura e Pecuária,2023-01-01,,PSD / MT,same_source_record_id,service-lula_2023_presente-2-2,true:titular,affiliation-d7b373e5a258,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,lula_2023_presente:2:20,Fernando Haddad,Fazenda,2023-01-01,2026-03-19,PT / SP,same_source_record_id,service-lula_2023_presente-2-20,true:titular,affiliation-25ce9907d287,C064;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,lula_2023_presente:2:21,Dario Durigan,Fazenda,2026-03-19,,Sem partido/ SP,same_source_record_id,service-lula_2023_presente-2-21,false:outside_cutoff,,C064;OFF-045
prior_complete_roster,lula_2023_presente:2:22,Esther Dweck,Gestão e da Inovação em Serviços Públicos,2023-01-01,,Sem partido/ RJ,same_source_record_id,service-lula_2023_presente-2-22,true:titular,affiliation-15b98927b738,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,lula_2023_presente:2:23,Anielle Franco,Igualdade Racial,2023-01-01,,PT / RJ,same_source_record_id,service-lula_2023_presente-2-23,true:titular,affiliation-11634b1466ac;affiliation-be8140a43093,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,lula_2023_presente:2:24,Waldez Góes,Integração e Desenvolvimento Regional,2023-01-01,,PDT / AP,same_source_record_id,service-lula_2023_presente-2-24,true:titular,affiliation-c26dca6ad1e7,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW;R28
prior_complete_roster,lula_2023_presente:2:25,Flávio Dino,Justiça e Segurança Pública,2023-01-01,2024-02-01,PSB / MA,same_source_record_id,service-lula_2023_presente-2-25,true:titular,affiliation-4d1f83056735,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,lula_2023_presente:2:26,Ricardo Lewandowski,Justiça e Segurança Pública,2024-02-01,2026-01-09,Sem partido/ RJ,same_source_record_id,service-lula_2023_presente-2-26,true:titular,affiliation-83865ccbaeea,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,lula_2023_presente:2:27,Manoel Carlos de Almeida Neto (interino),Justiça e Segurança Pública,2026-01-09,2026-01-13,Sem partido,same_source_record_id,service-lula_2023_presente-2-27,true:vacancy_acting,affiliation-32ce62e2a7e9,C004;OFF-046;PERSON-CONTINUITY-REVIEW
prior_complete_roster,lula_2023_presente:2:28,Wellington César Lima e Silva,Justiça e Segurança Pública,2026-01-13,,Sem partido,same_source_record_id,service-lula_2023_presente-2-28,true:titular,affiliation-92f5f5b8364f,OFF-046;PERSON-CONTINUITY-REVIEW
prior_complete_roster,lula_2023_presente:2:29,Marina Silva,Meio Ambiente e Mudança do Clima,2023-01-01,,REDE / SP,same_source_record_id,service-lula_2023_presente-2-29,true:titular,affiliation-09d1f6259269,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,lula_2023_presente:2:3,Jader Barbalho Filho,Cidades,2023-01-01,,MDB / PA,same_source_record_id,service-lula_2023_presente-2-3,true:titular,affiliation-b0b11d18926e,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,lula_2023_presente:2:30,Alexandre Silveira,Minas e Energia,2023-01-01,,PSD / MG,same_source_record_id,service-lula_2023_presente-2-30,true:titular,affiliation-9e265f24c459,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,lula_2023_presente:2:31,Cida Gonçalves,Mulheres,2023-01-01,2025-05-05,PT / MS,same_source_record_id,service-lula_2023_presente-2-31,true:titular,affiliation-df5b36b41551,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,lula_2023_presente:2:32,Márcia Lopes,Mulheres,2025-05-05,,PT / PR,same_source_record_id,service-lula_2023_presente-2-32,true:titular,affiliation-8486fc7ae553,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,lula_2023_presente:2:33,André de Paula,Pesca e Aquicultura,2023-01-01,,PSD / PE,same_source_record_id,service-lula_2023_presente-2-33,true:titular,affiliation-ea3c15cc1fb5,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,lula_2023_presente:2:34,Simone Tebet,Planejamento e Orçamento,2023-01-01,,PSB / SP,same_source_record_id,service-lula_2023_presente-2-34,true:titular,affiliation-cb4f91ba02c2,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,lula_2023_presente:2:35,Márcio França,Portos e Aeroportos,2023-01-01,2023-09-06,PSB / SP,same_source_record_id,service-lula_2023_presente-2-35,true:titular,affiliation-32357545734c;affiliation-8934ca8cc30e,ATLAS-706;PERSON-CONTINUITY-REVIEW;R29
prior_complete_roster,lula_2023_presente:2:36,Sílvio Costa Filho,Portos e Aeroportos,2023-09-13,,Republicanos / PE,same_source_record_id,service-lula_2023_presente-2-36,true:titular,affiliation-462c7a44cd52,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,lula_2023_presente:2:37,Sônia Guajajara,Povos Indígenas,2023-01-01,,PSOL / SP,same_source_record_id,service-lula_2023_presente-2-37,true:titular,affiliation-a198796370f1,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,lula_2023_presente:2:38,Carlos Lupi,Previdência Social,2023-01-01,2025-05-02,PDT / RJ,same_source_record_id,service-lula_2023_presente-2-38,true:titular,affiliation-d6416c0874e3,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,lula_2023_presente:2:39,Wolney Queiroz,Previdência Social,2025-05-02,,PDT / PE,same_source_record_id,service-lula_2023_presente-2-39,true:titular,affiliation-b1f308a55e7b,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,lula_2023_presente:2:4,Luciana Santos,"Ciência, Tecnologia e Inovação",2023-01-01,,PCdoB / PE,same_source_record_id,service-lula_2023_presente-2-4,true:titular,affiliation-c9cbe3bd838f,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,lula_2023_presente:2:40,Mauro Vieira,Relações Exteriores,2023-01-01,,Sem partido/ RJ,same_source_record_id,service-lula_2023_presente-2-40,true:titular,affiliation-7a8a481bf349;affiliation-7d9b15c431f8,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,lula_2023_presente:2:41,Nísia Trindade,Saúde,2023-01-01,2025-03-10,Sem partido/ RJ,same_source_record_id,service-lula_2023_presente-2-41,true:titular,affiliation-9af82354ae39,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,lula_2023_presente:2:42,Alexandre Padilha,Saúde,2025-03-10,,PT / SP,same_source_record_id,service-lula_2023_presente-2-42,true:titular,affiliation-0eb57fd96d71;affiliation-58fa25c5e787,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,lula_2023_presente:2:43,Luiz Marinho,Trabalho e Emprego,2023-01-01,,PT / SP,same_source_record_id,service-lula_2023_presente-2-43,true:titular,affiliation-b4a5bfd222ea,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,lula_2023_presente:2:44,Renan Filho,Transportes,2023-01-01,,MDB / AL,same_source_record_id,service-lula_2023_presente-2-44,true:titular,affiliation-23117927af6d,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,lula_2023_presente:2:45,Daniela Carneiro,Turismo,2023-01-01,2023-07-14,UNIÃO / RJ,same_source_record_id,service-lula_2023_presente-2-45,true:titular,affiliation-e01d874b01f1,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,lula_2023_presente:2:46,Celso Sabino,Turismo,2023-08-03,2025-12-23,UNIÃO / PA,same_source_record_id,service-C073-sabino-1;service-C073-sabino-2;service-C073-sabino-3;service-C073-sabino-4;service-C073-sabino-5;service-lula_2023_presente-2-46,true:titular,affiliation-56794fb10347;affiliation-b70bb8b61f90;affiliation-caf93607eaeb,C073;OFF-041;PERSON-CONTINUITY-REVIEW;R27;V5W7D001;V5W7D002
prior_complete_roster,lula_2023_presente:2:47,Gustavo Feliciano,Turismo,2025-12-23,,Sem partido/ PB,same_source_record_id,service-lula_2023_presente-2-47,true:titular,affiliation-a1fc5f64d306,C073;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW;R28
prior_complete_roster,lula_2023_presente:2:49,Jorge Messias,Advocacia-Geral da União,2023-01-01,,PT / PE,same_source_record_id,service-lula_2023_presente-2-49,true:titular,affiliation-4b9ed27b1ca1,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,lula_2023_presente:2:5,Juscelino Filho,Comunicações,2023-01-01,2025-04-09,UNIÃO / MA,same_source_record_id,service-lula_2023_presente-2-5,true:titular,affiliation-c7e9e8691f3f,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,lula_2023_presente:2:50,Vinícius Marques de Carvalho,Controladoria-Geral da União,2023-01-01,,Sem partido/ SP,same_source_record_id,service-lula_2023_presente-2-50,true:titular,affiliation-e029d75a963e,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,lula_2023_presente:2:51,Rui Costa,Casa Civil,2023-01-01,,PT / BA,same_source_record_id,service-lula_2023_presente-2-51,true:titular,affiliation-61c96e16970e,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,lula_2023_presente:2:52,Gonçalves Dias,Gabinete de Segurança Institucional,2023-01-01,2023-04-19,Sem partido/ SP,same_source_record_id,service-lula_2023_presente-2-52,true:titular,affiliation-b82239160ecd,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,lula_2023_presente:2:53,Ricardo Cappelli (interino),Gabinete de Segurança Institucional,2023-04-19,2023-05-04,PSB / RJ,same_source_record_id,service-lula_2023_presente-2-53,true:titular,affiliation-7b6ca3820b32,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,lula_2023_presente:2:54,Marcos Antonio Amaro dos Santos,Gabinete de Segurança Institucional,2023-05-04,,Sem partido/ SP,same_source_record_id,service-lula_2023_presente-2-54,true:titular,affiliation-898ef4b59c08;affiliation-f627ff531461,C002;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW;R29
prior_complete_roster,lula_2023_presente:2:56,Márcio Macêdo,Secretaria-Geral da Presidência da República,2023-01-01,2025-10-29,PT / SE,same_source_record_id,service-lula_2023_presente-2-56,true:titular,affiliation-e4d954cf8b7a,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,lula_2023_presente:2:57,Guilherme Boulos,Secretaria-Geral da Presidência da República,2025-10-29,,PSOL / SP,same_source_record_id,service-lula_2023_presente-2-57,true:titular,affiliation-65cf34564c7d,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,lula_2023_presente:2:58,Paulo Pimenta,Secretaria de Comunicação Social,2023-01-01,2025-01-08,PT / RS,same_source_record_id,service-lula_2023_presente-2-58,true:titular,affiliation-64183fdaa42d;affiliation-6b0a168c14c3;affiliation-fc4f41ad7a8c,OFF-037;OFF-038;OFF-039;PERSON-CONTINUITY-REVIEW
prior_complete_roster,lula_2023_presente:2:59,Laércio Portela (interino),Secretaria de Comunicação Social,2024-05-15,2024-09-10,Sem partido/ PE,same_source_record_id,service-lula_2023_presente-2-59,true:vacancy_acting,affiliation-cb013c0a4cd2,OFF-037;OFF-038;OFF-039;PERSON-CONTINUITY-REVIEW
prior_complete_roster,lula_2023_presente:2:6,Sônia Faustino Mendes (interina),Comunicações,2025-04-09,2025-04-24,Sem partido,same_source_record_id,service-lula_2023_presente-2-6,true:titular,affiliation-843ca333bcc9,C003;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,lula_2023_presente:2:60,Sidônio Palmeira,Secretaria de Comunicação Social,2025-01-07,,Sem partido/ BA,same_source_record_id,service-lula_2023_presente-2-60,true:titular,affiliation-ab7ee6860192,LUL-B01;OFF-044;PERSON-CONTINUITY-REVIEW
prior_complete_roster,lula_2023_presente:2:61,Paulo Pimenta,Secretaria Extraordinária da Presidência da República para Apoio à Reconstrução do Rio Grande do Sul,2024-05-15,2024-09-10,PT / RS,same_source_record_id,service-lula_2023_presente-2-61,true:titular,affiliation-64183fdaa42d;affiliation-6b0a168c14c3;affiliation-fc4f41ad7a8c,C011;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,lula_2023_presente:2:62,Alexandre Padilha,Secretaria de Relações Institucionais,2023-01-01,2025-03-10,PT / SP,same_source_record_id,service-lula_2023_presente-2-62,true:titular,affiliation-0eb57fd96d71;affiliation-58fa25c5e787,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,lula_2023_presente:2:63,Gleisi Hoffmann,Secretaria de Relações Institucionais,2025-03-10,,PT / PR,same_source_record_id,service-lula_2023_presente-2-63,true:titular,affiliation-9042de254a48,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,lula_2023_presente:2:7,Frederico Siqueira,Comunicações,2025-04-24,,Sem partido/ PE,same_source_record_id,service-lula_2023_presente-2-7,true:titular,affiliation-741bec80cb32,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW;R28
prior_complete_roster,lula_2023_presente:2:8,Margareth Menezes,Cultura,2023-01-01,,Sem partido/ BA,same_source_record_id,service-lula_2023_presente-2-8,true:titular,affiliation-4a283cc0a199,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,lula_2023_presente:2:9,José Múcio,Defesa,2023-01-01,,Sem partido/ PE,same_source_record_id,service-lula_2023_presente-2-9,true:titular,affiliation-33e0643beee0,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,michel_temer:0:1,Fábio Medina Osório,Advocacia-Geral da União,2016-05-12,2016-09-09,,same_source_record_id,service-michel_temer-0-1,true:titular,affiliation-2e45b1403cc5,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,michel_temer:0:10,Marcelo Calero,Cultura,2016-05-24,2016-11-18,MDB,same_source_record_id,service-michel_temer-0-10,true:titular,affiliation-1a01e6c71c60,C047;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,michel_temer:0:11,Roberto Freire,Cultura,2016-11-23,2017-05-22,PPS,same_source_record_id,service-michel_temer-0-11,true:titular,affiliation-ba8fa98c1324,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,michel_temer:0:12,João Batista de Andrade,Cultura,2017-05-22,2017-06-16,PPS,same_source_record_id,service-michel_temer-0-12,true:vacancy_acting,affiliation-b4a761965dd6,C008;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,michel_temer:0:13,Sérgio Sá Leitão,Cultura,2017-07-25,2018-12-31,,same_source_record_id,service-michel_temer-0-13,true:titular,affiliation-c0420f5557c9,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,michel_temer:0:14,Luislinda Valois,Direitos Humanos (Ministério criado em fevereiro 2017),2017-02-03,2018-02-19,PSDB,same_source_record_id,service-michel_temer-0-14,true:titular,affiliation-2a1e5c789d5e;affiliation-2c14403e141f,C040;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,michel_temer:0:15,Gustavo Rocha,Direitos Humanos (Ministério criado em fevereiro 2017),2018-02-20,2018-12-31,,same_source_record_id,service-michel_temer-0-15,true:titular,affiliation-8012d8e03cf8,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,michel_temer:0:16,Fabiano Silveira,"Fiscalização, Transparência e Controladoria-Geral da União",2016-05-12,2016-05-30,,same_source_record_id,service-michel_temer-0-16,true:titular,affiliation-3b75f0d560cb,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,michel_temer:0:17,Carlos Higino Ribeiro de Alencar (interino),"Fiscalização, Transparência e Controladoria-Geral da União",2016-05-30,2016-06-01,,same_source_record_id,service-michel_temer-0-17,true:vacancy_acting,affiliation-b15099e16f67;affiliation-f5366afa80a8,C033;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,michel_temer:0:18,Torquato Jardim,"Fiscalização, Transparência e Controladoria-Geral da União",2016-06-02,2017-05-31,,same_source_record_id,service-michel_temer-0-18,true:titular,affiliation-4cdc01dd2bee;affiliation-f488c4e65995,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,michel_temer:0:19,Wagner de Campos Rosário,"Fiscalização, Transparência e Controladoria-Geral da União",2017-05-31,2018-12-31,,same_source_record_id,service-michel_temer-0-19,true:titular,affiliation-170b4b064d8f;affiliation-50f19c1ba2fb,C015;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,michel_temer:0:2,Grace Mendonça,Advocacia-Geral da União,2016-09-09,2018-12-31,PSDB,same_source_record_id,service-michel_temer-0-2,true:titular,affiliation-7ed04e5ce20c,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,michel_temer:0:20,Mendonça Filho,Educação,2016-05-12,2018-04-06,DEM,same_source_record_id,service-michel_temer-0-20,true:titular,affiliation-10d430b823de,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,michel_temer:0:21,Rossieli Soares,Educação,2018-04-10,2018-12-31,,same_source_record_id,service-michel_temer-0-21,true:titular,affiliation-c28f7caff6cf,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,michel_temer:0:22,Raul Jungmann,Defesa,2016-05-12,2018-02-27,PPS,same_source_record_id,service-michel_temer-0-22,true:titular,affiliation-5a9063548031;affiliation-bd9937883986;affiliation-c97971ff1dd1;affiliation-fc4ede1b1df9,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW;R11
prior_complete_roster,michel_temer:0:23,Joaquim Silva e Luna (interino até 13 de junho de 2018),Defesa,2018-02-26,2018-12-31,,same_source_record_id,service-michel_temer-0-23,true:vacancy_acting,affiliation-96e96ef8deed,OFFICE-CAPACITY-2018;PERSON-CONTINUITY-REVIEW
prior_complete_roster,michel_temer:0:24,Osmar Terra,Desenvolvimento Social e Agrário,2016-05-12,2018-04-06,MDB,same_source_record_id,service-michel_temer-0-24,true:titular,affiliation-2c211f0d3d26;affiliation-c85401b074ed,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,michel_temer:0:25,Alberto Beltrame,Desenvolvimento Social e Agrário,2018-04-06,2018-12-31,,same_source_record_id,service-michel_temer-0-25,true:titular,affiliation-25d6775c96e2,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,michel_temer:0:28,Leonardo Picciani,Esporte,2016-05-12,2018-04-06,MDB,same_source_record_id,service-michel_temer-0-28,true:titular,affiliation-e38dd461bf29,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
