period,start_date,end_date,start_inclusive,end_exclusive,minister,office,person_id,canonical_party_at_date,affiliation_state,composition_status,service_id,affiliation_id,witness_id,evidence_ids,decision_ids,notes,data_version,release_metadata_sha256
lula_3-2024-12-06,2025-04-24,2025-05-01,2025-04-24,2025-05-02,Alexandre Padilha,Saúde,person-6f9b22d26357,PT,PARTY,primary_adjudicated,service-lula_2023_presente-2-42,affiliation-0eb57fd96d71,4b10550a77522421f2a1,LEG-ae881085444e,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
lula_3-2024-12-06,2025-04-24,2025-05-01,2025-04-24,2025-05-02,Márcio Macêdo,Secretaria-Geral da Presidência da República,person-77a67c261215,PT,PARTY,primary_adjudicated,service-lula_2023_presente-2-56,affiliation-e4d954cf8b7a,4dbd75405b9b0c351371,LEG-0a3ec5a276d9,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
lula_3-2024-12-06,2025-04-24,2025-05-01,2025-04-24,2025-05-02,Cida Gonçalves,Mulheres,person-679284c8b6a4,PT,PARTY,primary_adjudicated,service-lula_2023_presente-2-31,affiliation-df5b36b41551,4e98ebe82c08ca29583b,LEG-08b47ecd20aa,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
lula_3-2024-12-06,2025-04-24,2025-05-01,2025-04-24,2025-05-02,Gleisi Hoffmann,Secretaria de Relações Institucionais,person-cdad5b4f84e4,PT,PARTY,primary_adjudicated,service-lula_2023_presente-2-63,affiliation-9042de254a48,50f3ab65a2f0856ee6d1,LEG-21b9236f7995,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
lula_3-2024-12-06,2025-04-24,2025-05-01,2025-04-24,2025-05-02,Anielle Franco,Igualdade Racial,person-aea12d3cd8f6,PT,PARTY,primary_adjudicated,service-lula_2023_presente-2-23,affiliation-be8140a43093,a9762421b8db319c4386,AFF-033;LEG-78e62eb293bf,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
lula_3-2024-12-06,2025-04-24,2025-05-01,2025-04-24,2025-05-02,Luiz Marinho,Trabalho e Emprego,person-d24bcf5e9d95,PT,PARTY,primary_adjudicated,service-lula_2023_presente-2-43,affiliation-b4a5bfd222ea,b3d42365889e220f1018,LEG-6861963d73aa,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
lula_3-2024-12-06,2025-04-24,2025-05-01,2025-04-24,2025-05-02,Fernando Haddad,Fazenda,person-f0fb19bbf4c2,PT,PARTY,primary_adjudicated,service-lula_2023_presente-2-20,affiliation-25ce9907d287,ba703df40e35ea0008e6,C064;LEG-3b78d99c4156,C064;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
lula_3-2024-12-06,2025-04-24,2025-05-01,2025-04-24,2025-05-02,Macaé Evaristo,Direitos Humanos e Cidadania,person-b983e95c8716,PT,PARTY,primary_adjudicated,service-lula_2023_presente-2-15,affiliation-20acd3279ca7,cfd0d7b9bde3d8a2e5e1,LEG-aaebea0a8273;NEW-MACAE,OFF-042;PERSON-CONTINUITY-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
lula_3-2024-12-06,2025-04-24,2025-05-01,2025-04-24,2025-05-02,Wellington Dias,"Desenvolvimento e Assistência Social, Família e Combate à Fome",person-c0ab45f1955b,PT,PARTY,primary_adjudicated,service-lula_2023_presente-2-12,affiliation-0e1f4321662d,df0ccdc2817fa87fbf43,LEG-880bd4a97d76,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
lula_3-2024-12-06,2025-04-24,2025-05-01,2025-04-24,2025-05-02,Paulo Teixeira,Desenvolvimento Agrário e Agricultura Familiar,person-a7e366e12926,PT,PARTY,primary_adjudicated,service-lula_2023_presente-2-10,affiliation-cfaa63900d22,e0f7320b0dcf800c5ec4,LEG-8c2a099615fd,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
lula_3-2024-12-06,2025-04-24,2025-05-01,2025-04-24,2025-05-02,Marina Silva,Meio Ambiente e Mudança do Clima,person-95a7db1ddc55,REDE,PARTY,primary_adjudicated,service-lula_2023_presente-2-29,affiliation-09d1f6259269,43d0c8a5f804614bbd41,LEG-1d889ee6861c,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
lula_3-2024-12-06,2025-04-24,2025-05-01,2025-04-24,2025-05-02,Sílvio Costa Filho,Portos e Aeroportos,person-8ce936917da4,REPUBLICANOS,PARTY,primary_adjudicated,service-lula_2023_presente-2-36,affiliation-462c7a44cd52,37adcd137f34ccac6568,LEG-71a45c6619da,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
lula_3-2024-12-06,2025-04-24,2025-05-01,2025-04-24,2025-05-02,Celso Sabino,Turismo,person-96c220ae0629,UNIAO,PARTY,primary_adjudicated,service-C073-sabino-3,affiliation-caf93607eaeb,a26d9b40ac2e8cd09d6c,AFF-034;AFF-035;AFF-036;C073;LEG-68b75f23e045,C073;OFF-041;PERSON-CONTINUITY-REVIEW;R27,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
lula_3-2024-12-06,2025-05-02,2025-05-04,2025-05-02,2025-05-05,Jader Barbalho Filho,Cidades,person-084754daf6e9,MDB,PARTY,primary_adjudicated,service-lula_2023_presente-2-3,affiliation-b0b11d18926e,01877d696735cfac73c4,LEG-eedd92e5054e,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
lula_3-2024-12-06,2025-05-02,2025-05-04,2025-05-02,2025-05-05,Renan Filho,Transportes,person-e4833e3cf7cd,MDB,PARTY,primary_adjudicated,service-lula_2023_presente-2-44,affiliation-23117927af6d,3e470520fe81c3be87c3,LEG-8ccea40b6f1d,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
lula_3-2024-12-06,2025-05-02,2025-05-04,2025-05-02,2025-05-05,Simone Tebet,Planejamento e Orçamento,person-2386b1d96cb0,MDB,PARTY,primary_adjudicated,service-lula_2023_presente-2-34,affiliation-cb4f91ba02c2,e8cdb709c66894eb1d8b,LEG-89a6204c7ce1,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
lula_3-2024-12-06,2025-05-02,2025-05-04,2025-05-02,2025-05-05,Luciana Santos,"Ciência, Tecnologia e Inovação",person-620c3584df9c,PCdoB,PARTY,primary_adjudicated,service-lula_2023_presente-2-4,affiliation-c9cbe3bd838f,8ccd177df92230327c4d,LEG-a79dfb4e75e8,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
lula_3-2024-12-06,2025-05-02,2025-05-04,2025-05-02,2025-05-05,Wolney Queiroz,Previdência Social,person-038c1ba175f1,PDT,PARTY,primary_adjudicated,service-lula_2023_presente-2-39,affiliation-b1f308a55e7b,0efa724dc3b0ee5d62b6,LEG-a42afb06472c,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
lula_3-2024-12-06,2025-05-02,2025-05-04,2025-05-02,2025-05-05,Waldez Góes,Integração e Desenvolvimento Regional,person-0dd4119dea52,PDT,PARTY,primary_adjudicated,service-lula_2023_presente-2-24,affiliation-c26dca6ad1e7,74a8c12755902a464ed0,AFF-038;LEG-3d0e51476ed5,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW;R28,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
lula_3-2024-12-06,2025-05-02,2025-05-04,2025-05-02,2025-05-05,André Fufuca,Esporte,person-2471c2d4df75,PP,PARTY,primary_adjudicated,service-lula_2023_presente-2-19,affiliation-e8ad9dbd1791,14a29998800dd9cc2acb,LEG-1c9c47573abc,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
lula_3-2024-12-06,2025-05-02,2025-05-04,2025-05-02,2025-05-05,Márcio França,"Empreendedorismo, da Microempresa e da Empresa de Pequeno Porte",person-c505ea49abf6,PSB,PARTY,primary_adjudicated,service-lula_2023_presente-2-17,affiliation-8934ca8cc30e,425d5ddf4606c659203e,LEG-2c6bb68fa80b,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
lula_3-2024-12-06,2025-05-02,2025-05-04,2025-05-02,2025-05-05,Geraldo Alckmin,"Desenvolvimento, Indústria, Comércio e Serviços",person-bb7b68961b8f,PSB,PARTY,primary_adjudicated,service-lula_2023_presente-2-11,affiliation-03c9fed66d5d,d7085aa0642e69da366c,LEG-de8718bf31f7,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
lula_3-2024-12-06,2025-05-02,2025-05-04,2025-05-02,2025-05-05,André de Paula,Pesca e Aquicultura,person-5b1d1a1c9c4f,PSD,PARTY,primary_adjudicated,service-lula_2023_presente-2-33,affiliation-ea3c15cc1fb5,5aac5a22c85976b4b3c4,LEG-edf408f36c08,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
lula_3-2024-12-06,2025-05-02,2025-05-04,2025-05-02,2025-05-05,Carlos Fávaro,Agricultura e Pecuária,person-03674b52507a,PSD,PARTY,primary_adjudicated,service-lula_2023_presente-2-2,affiliation-d7b373e5a258,bc05b9f19c16ae853141,LEG-90750f1c9b17,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
lula_3-2024-12-06,2025-05-02,2025-05-04,2025-05-02,2025-05-05,Alexandre Silveira,Minas e Energia,person-f54620dbe5c6,PSD,PARTY,primary_adjudicated,service-lula_2023_presente-2-30,affiliation-9e265f24c459,f74144c2efecb16bb722,LEG-83c787ba4f24,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
lula_3-2024-12-06,2025-05-02,2025-05-04,2025-05-02,2025-05-05,Sônia Guajajara,Povos Indígenas,person-0fde3aa24a12,PSOL,PARTY,primary_adjudicated,service-lula_2023_presente-2-37,affiliation-a198796370f1,267b401ff1b74e5bbd49,LEG-84371a57fbec,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
lula_3-2024-12-06,2025-05-02,2025-05-04,2025-05-02,2025-05-05,Wellington Dias,"Desenvolvimento e Assistência Social, Família e Combate à Fome",person-c0ab45f1955b,PT,PARTY,primary_adjudicated,service-lula_2023_presente-2-12,affiliation-0e1f4321662d,2723319a138aaad35642,LEG-880bd4a97d76,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
lula_3-2024-12-06,2025-05-02,2025-05-04,2025-05-02,2025-05-05,Gleisi Hoffmann,Secretaria de Relações Institucionais,person-cdad5b4f84e4,PT,PARTY,primary_adjudicated,service-lula_2023_presente-2-63,affiliation-9042de254a48,402b9c58aabdf185cb12,LEG-21b9236f7995,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
lula_3-2024-12-06,2025-05-02,2025-05-04,2025-05-02,2025-05-05,Alexandre Padilha,Saúde,person-6f9b22d26357,PT,PARTY,primary_adjudicated,service-lula_2023_presente-2-42,affiliation-0eb57fd96d71,58ec833eb8541cf1191f,LEG-ae881085444e,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
lula_3-2024-12-06,2025-05-02,2025-05-04,2025-05-02,2025-05-05,Cida Gonçalves,Mulheres,person-679284c8b6a4,PT,PARTY,primary_adjudicated,service-lula_2023_presente-2-31,affiliation-df5b36b41551,5bf78d1ab8c8310c65ae,LEG-08b47ecd20aa,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
lula_3-2024-12-06,2025-05-02,2025-05-04,2025-05-02,2025-05-05,Anielle Franco,Igualdade Racial,person-aea12d3cd8f6,PT,PARTY,primary_adjudicated,service-lula_2023_presente-2-23,affiliation-be8140a43093,94dff7bf64f609c70f62,AFF-033;LEG-78e62eb293bf,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
lula_3-2024-12-06,2025-05-02,2025-05-04,2025-05-02,2025-05-05,Márcio Macêdo,Secretaria-Geral da Presidência da República,person-77a67c261215,PT,PARTY,primary_adjudicated,service-lula_2023_presente-2-56,affiliation-e4d954cf8b7a,9d324ee41b2398560dec,LEG-0a3ec5a276d9,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
lula_3-2024-12-06,2025-05-02,2025-05-04,2025-05-02,2025-05-05,Paulo Teixeira,Desenvolvimento Agrário e Agricultura Familiar,person-a7e366e12926,PT,PARTY,primary_adjudicated,service-lula_2023_presente-2-10,affiliation-cfaa63900d22,bc5c1b74609d3e970815,LEG-8c2a099615fd,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
lula_3-2024-12-06,2025-05-02,2025-05-04,2025-05-02,2025-05-05,Fernando Haddad,Fazenda,person-f0fb19bbf4c2,PT,PARTY,primary_adjudicated,service-lula_2023_presente-2-20,affiliation-25ce9907d287,c01d9c0623866ea9a318,C064;LEG-3b78d99c4156,C064;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
lula_3-2024-12-06,2025-05-02,2025-05-04,2025-05-02,2025-05-05,Luiz Marinho,Trabalho e Emprego,person-d24bcf5e9d95,PT,PARTY,primary_adjudicated,service-lula_2023_presente-2-43,affiliation-b4a5bfd222ea,d7cf0b60ec0d5884a928,LEG-6861963d73aa,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
lula_3-2024-12-06,2025-05-02,2025-05-04,2025-05-02,2025-05-05,Camilo Santana,Educação,person-bff2f0982308,PT,PARTY,primary_adjudicated,service-lula_2023_presente-2-16,affiliation-e59294a899c0,e2687545c3ad1cfb6423,LEG-0806dae15b5e,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
lula_3-2024-12-06,2025-05-02,2025-05-04,2025-05-02,2025-05-05,Rui Costa,Casa Civil,person-840d333b3397,PT,PARTY,primary_adjudicated,service-lula_2023_presente-2-51,affiliation-61c96e16970e,e4abb442c98473bb97cb,LEG-6a7f76111362,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
lula_3-2024-12-06,2025-05-02,2025-05-04,2025-05-02,2025-05-05,Macaé Evaristo,Direitos Humanos e Cidadania,person-b983e95c8716,PT,PARTY,primary_adjudicated,service-lula_2023_presente-2-15,affiliation-20acd3279ca7,fdbec01476a32afde94a,LEG-aaebea0a8273;NEW-MACAE,OFF-042;PERSON-CONTINUITY-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
lula_3-2024-12-06,2025-05-02,2025-05-04,2025-05-02,2025-05-05,Marina Silva,Meio Ambiente e Mudança do Clima,person-95a7db1ddc55,REDE,PARTY,primary_adjudicated,service-lula_2023_presente-2-29,affiliation-09d1f6259269,883ac66d3c329c56d5db,LEG-1d889ee6861c,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
lula_3-2024-12-06,2025-05-02,2025-05-04,2025-05-02,2025-05-05,Sílvio Costa Filho,Portos e Aeroportos,person-8ce936917da4,REPUBLICANOS,PARTY,primary_adjudicated,service-lula_2023_presente-2-36,affiliation-462c7a44cd52,e39b61c43c8c45263a14,LEG-71a45c6619da,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
lula_3-2024-12-06,2025-05-02,2025-05-04,2025-05-02,2025-05-05,Celso Sabino,Turismo,person-96c220ae0629,UNIAO,PARTY,primary_adjudicated,service-C073-sabino-3,affiliation-caf93607eaeb,f1a82148deef26bb9a0b,AFF-034;AFF-035;AFF-036;C073;LEG-68b75f23e045,C073;OFF-041;PERSON-CONTINUITY-REVIEW;R27,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
lula_3-2024-12-06,2025-05-05,2025-10-07,2025-05-05,2025-10-08,Jader Barbalho Filho,Cidades,person-084754daf6e9,MDB,PARTY,primary_adjudicated,service-lula_2023_presente-2-3,affiliation-b0b11d18926e,56f04a5f5f190bff5fc6,LEG-eedd92e5054e,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
lula_3-2024-12-06,2025-05-05,2025-10-07,2025-05-05,2025-10-08,Simone Tebet,Planejamento e Orçamento,person-2386b1d96cb0,MDB,PARTY,primary_adjudicated,service-lula_2023_presente-2-34,affiliation-cb4f91ba02c2,a7d150dfa011c493223b,LEG-89a6204c7ce1,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
lula_3-2024-12-06,2025-05-05,2025-10-07,2025-05-05,2025-10-08,Renan Filho,Transportes,person-e4833e3cf7cd,MDB,PARTY,primary_adjudicated,service-lula_2023_presente-2-44,affiliation-23117927af6d,d0b7c71a3228fc89a493,LEG-8ccea40b6f1d,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
lula_3-2024-12-06,2025-05-05,2025-10-07,2025-05-05,2025-10-08,Luciana Santos,"Ciência, Tecnologia e Inovação",person-620c3584df9c,PCdoB,PARTY,primary_adjudicated,service-lula_2023_presente-2-4,affiliation-c9cbe3bd838f,cd5763281c427607e817,LEG-a79dfb4e75e8,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
